“lng”,”lat”
"-111.897100","33.517600"
"-111.897100","33.517600"
"-111.897100","33.517600"
"-111.897100","33.517600"
"-111.897100","33.517600"
"-111.897100","33.517600"
"-111.897100","33.517600"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.414000","35.103100"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.500100","35.084700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.448900","35.092700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.468300","35.076700"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.456400","35.054800"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.454400","35.095900"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.411200","35.095600"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.518600","35.090700"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.481100","35.097900"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.398700","35.088000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.470700","35.077000"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.524300","35.098800"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-92.490700","35.048600"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-121.829700","37.344800"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479600","33.932200"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.479100","33.908700"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.499100","33.944200"
"-117.472900","33.920100"
"-117.472900","33.920100"
"-117.472900","33.920100"
"-117.472900","33.920100"
"-117.472900","33.920100"
"-117.472900","33.920100"
"-117.472900","33.920100"
"-117.472900","33.920100"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.473200","33.950300"
"-117.506000","33.921700"
"-117.506000","33.921700"
"-117.506000","33.921700"
"-117.506000","33.921700"
"-117.506000","33.921700"
"-117.506000","33.921700"
"-117.506000","33.921700"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-117.481900","33.871900"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.879900","37.397800"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.864600","37.394100"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.871800","37.413800"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.858200","37.410300"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.869300","37.410900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.839500","37.394900"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.881400","37.408800"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.844700","37.392700"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857300","37.399900"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.857200","37.404200"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.851200","37.390100"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.839000","37.390300"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-121.873100","37.380000"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.435500","37.461800"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.464100","37.499500"
"-122.507900","37.544100"
"-122.507900","37.544100"
"-122.507900","37.544100"
"-122.507900","37.544100"
"-122.507900","37.544100"
"-122.507900","37.544100"
"-122.507900","37.544100"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.428200","37.473600"
"-122.435600","37.462400"
"-122.435600","37.462400"
"-122.435600","37.462400"
"-118.876400","34.197800"
"-118.876400","34.197800"
"-118.876400","34.197800"
"-118.876400","34.197800"
"-118.876400","34.197800"
"-118.876400","34.197800"
"-118.876400","34.197800"
"-118.876400","34.197800"
"-118.876400","34.197800"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.882800","34.202400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.953300","34.158400"
"-118.851600","34.181500"
"-118.851600","34.181500"
"-118.851600","34.181500"
"-118.851600","34.181500"
"-118.851600","34.181500"
"-118.851600","34.181500"
"-118.851600","34.181500"
"-118.851600","34.181500"
"-118.851600","34.181500"
