lng,lat
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922300,41.626000
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.922900,41.682500
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.927300,41.619600
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.929200,41.681000
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
-70.931400,41.669500
